Job Title,Industry,Job Status,AI Impact Level,Median Salary (USD),Required Education,Experience Required (Years),Job Openings (2024),Projected Openings (2030),Remote Work Ratio (%),Automation Risk (%),Location,Gender Diversity (%)
473,6,1,0,37189.87,2,13,2975,9996,58.35,3.51,2,71.94
16,0,1,2,100435.49,4,13,1871,3751,74.74,55.07,0,78.8
56,7,1,0,30653.46,0,15,4088,8239,44.11,58.72,6,53.78
118,6,1,1,88094.64,4,0,824,8321,47.27,44.26,2,58.31
439,4,1,2,109844.18,1,0,9789,167,59.69,36.89,7,58.08
44,0,0,1,129470.09,3,1,631,8294,70.94,78.97,4,25.03
600,4,0,2,83092.38,2,10,4598,2363,15.23,46.35,2,31.79
41,5,1,0,125538.66,4,6,3410,4890,80.0,30.65,6,57.7
256,6,0,0,56907.56,2,11,6151,4182,28.25,41.56,1,57.55
489,2,1,2,72181.78,4,13,1074,8185,94.61,75.3,2,30.29
474,2,1,0,95511.1,2,10,3545,8773,48.69,41.03,1,56.3
110,6,1,2,67462.04,4,18,4318,6430,55.57,87.68,3,28.74
633,0,1,2,31606.49,2,8,6081,3996,93.53,72.18,2,51.78
613,4,1,1,86761.47,1,20,7501,2428,23.94,70.38,4,31.74
612,7,1,1,47344.93,2,5,6217,443,91.7,48.55,6,46.19
177,6,0,2,94327.12,2,4,9004,6553,92.17,76.46,1,45.34
302,7,1,2,38529.58,3,1,8977,5198,65.95,11.42,0,73.24
400,3,1,1,59906.54,0,7,546,3271,46.72,30.64,1,56.15
48,2,0,1,53551.34,0,11,7610,4224,21.56,39.83,4,29.34
523,1,1,0,37488.69,1,20,6568,6161,99.75,4.96,2,40.77
30,4,1,2,110736.92,2,13,5134,3285,45.79,89.8,3,26.29
150,3,1,1,37537.46,3,7,5230,7120,84.38,80.69,3,50.29
307,0,1,2,146378.72,1,3,1918,2441,80.76,61.4,4,77.4
66,7,1,0,64443.62,1,12,6027,4610,17.25,89.15,6,30.56
80,2,1,2,106083.63,3,8,2425,9793,63.54,29.2,2,26.15
108,5,1,2,32304.41,3,19,1222,732,63.66,61.82,3,65.22
142,1,1,2,126244.13,4,3,4989,3209,18.54,28.46,0,29.97
198,5,1,2,88280.49,3,10,8585,1161,86.22,92.84,5,53.5
412,4,1,2,98536.3,4,9,5383,2445,44.11,52.51,3,63.21
266,4,1,2,75135.68,2,11,5163,2751,9.75,73.55,1,29.4
24,0,1,0,31026.06,0,8,3947,122,2.15,69.18,4,42.99
418,3,0,0,49979.18,3,13,3228,5587,81.45,91.95,3,24.22
245,6,1,1,32174.91,3,6,1582,5215,39.83,99.04,6,52.92
598,2,1,0,45143.01,1,13,1267,2726,67.64,96.57,0,77.19
153,7,1,2,97777.96,4,9,5966,4271,38.23,99.09,5,69.5
597,2,0,0,52437.03,0,10,9375,3476,67.2,50.97,6,51.65
334,7,0,0,139997.68,3,3,1182,532,92.71,31.25,2,52.05
630,2,0,2,138836.09,2,10,1069,7175,57.95,83.34,7,39.23
268,1,0,2,100948.51,0,12,188,643,56.76,85.6,4,63.62
531,2,1,2,86337.88,3,2,8390,8664,4.87,2.18,0,70.25
594,2,0,1,56326.19,0,0,1760,9935,45.99,1.86,3,59.6
92,2,1,1,45359.04,0,11,3380,235,9.94,45.44,1,30.27
528,4,1,1,88351.16,3,20,4937,9615,67.07,83.32,0,56.01
64,6,0,2,54467.56,0,17,5518,4269,88.1,44.07,3,42.98
459,2,0,2,32312.16,2,0,3161,9772,20.37,57.51,1,61.7
300,5,1,0,113600.34,3,11,8889,1309,85.99,86.39,5,41.18
62,1,1,2,83478.72,1,13,6426,1520,52.16,88.01,6,59.43
65,4,0,2,43499.9,0,13,8698,6355,66.78,7.33,7,75.14
587,0,1,1,117531.35,0,4,3909,747,14.93,81.67,6,56.91
171,4,0,2,43592.16,2,4,5268,5660,0.05,54.8,3,74.54
490,3,0,0,73434.1,0,1,5808,2748,34.22,52.78,1,59.97
105,3,0,0,71979.87,0,8,6839,9414,12.59,69.96,0,76.83
404,4,0,0,55625.76,1,10,7667,1635,99.32,99.61,7,46.49
363,6,0,0,37792.11,1,15,7273,8502,92.61,33.59,0,68.45
529,4,1,2,34315.42,4,19,1868,7854,97.97,17.9,7,50.91
231,5,1,1,109681.29,4,18,1544,8709,47.64,84.17,7,59.37
355,0,1,1,55227.03,4,9,9703,8068,71.87,44.82,6,63.83
200,3,0,2,30598.58,3,4,3434,2599,20.88,95.75,1,27.27
31,3,0,2,85098.6,4,19,714,8689,59.89,64.92,4,37.31
600,6,0,2,84446.67,1,6,2657,8744,70.1,31.37,6,32.31
489,5,1,1,143414.53,2,2,2482,2203,67.52,47.78,4,77.8
266,6,1,0,83575.24,4,19,8836,1676,3.72,30.1,5,59.33
247,3,1,0,99083.22,1,14,1443,3339,52.46,87.96,7,35.31
47,6,0,0,74555.75,1,18,2129,7713,17.2,77.55,3,29.15
10,4,0,1,91286.93,1,7,4313,4777,63.5,13.9,4,50.22
490,0,1,1,56890.92,3,14,9295,7119,7.97,71.13,2,32.1
229,4,1,1,145876.4,2,8,6456,4488,2.95,55.92,7,33.8
523,0,1,2,130605.91,0,3,6231,9452,40.9,3.19,3,22.12
626,2,1,1,119925.02,3,12,1637,2202,92.71,58.69,5,34.57
423,0,1,0,40406.84,3,14,9327,5884,46.54,3.23,0,39.89
468,2,0,2,130521.63,4,7,827,6310,17.99,13.55,3,25.8
557,5,1,0,62219.25,2,11,3551,1712,73.94,78.16,6,26.64
576,3,0,2,102638.62,1,9,4848,8573,93.12,67.93,4,26.57
507,4,1,1,99449.14,1,4,6080,2848,54.49,6.73,1,22.55
404,2,1,1,101240.03,0,19,4240,9953,84.58,10.67,3,51.31
356,7,1,0,67751.32,2,7,2429,4935,56.51,33.88,3,69.27
211,3,0,2,101018.65,0,6,7247,4789,97.47,27.39,4,27.58
208,5,1,2,100975.19,1,6,2295,2612,55.63,15.44,6,59.17
417,5,1,1,114249.55,3,6,2726,1174,18.86,8.6,4,52.37
89,0,0,0,81741.6,3,12,1764,1413,86.34,33.94,6,68.72
275,6,0,2,51259.58,0,12,8084,552,39.21,59.19,3,76.06
481,7,0,1,117836.95,3,6,3485,477,47.85,35.16,0,35.98
442,1,1,1,69012.91,0,6,6046,2904,11.47,16.6,7,76.73
377,6,1,0,51929.84,1,13,7913,2749,74.91,11.12,4,36.2
192,5,1,2,89487.94,4,12,9953,357,69.32,11.82,7,22.41
543,2,1,1,90034.26,4,16,1837,4168,71.96,18.3,6,20.61
456,5,0,0,120232.06,0,10,8264,5623,73.74,96.76,4,23.84
573,6,0,0,92582.47,1,1,1304,2587,92.99,3.84,6,66.2
521,1,1,2,105590.68,4,18,305,319,29.73,4.71,3,64.81
104,0,1,2,91746.54,2,13,6200,2640,32.91,28.95,5,39.1
402,0,1,0,78130.29,1,18,2622,278,50.49,3.2,7,79.06
396,6,0,2,114855.28,4,10,6684,8390,60.5,98.32,1,40.99
518,1,0,1,89037.04,0,14,4396,2166,54.57,15.88,6,28.15
503,4,1,1,52769.38,3,15,3264,4945,60.74,29.23,1,28.9
376,0,1,1,66850.82,4,18,9882,5731,87.5,86.42,3,25.59
496,1,0,1,94143.36,4,10,1477,2185,94.03,56.78,2,68.73
296,6,1,2,137074.49,2,12,6611,9999,91.44,59.95,0,59.51
412,3,0,0,68788.73,3,6,5072,9150,46.62,46.35,6,26.88
563,2,0,2,45706.34,4,11,5258,9315,86.82,13.58,0,56.0
44,4,1,1,32922.45,4,10,3347,4353,83.86,99.6,0,76.08
80,3,0,0,46370.32,1,3,7007,6861,39.76,35.46,1,78.81
240,5,1,0,84147.6,0,1,390,9257,36.55,95.61,5,37.14
257,6,1,1,110657.1,1,10,9502,1757,4.4,20.43,3,79.01
390,3,1,2,41630.09,1,17,6785,6382,89.38,92.43,4,71.5
596,1,0,2,102230.96,1,20,4411,8311,6.88,44.16,6,26.68
382,3,1,2,66554.14,4,20,7372,5842,90.5,18.55,5,23.69
25,5,1,2,132005.92,0,13,7345,9051,47.06,51.34,1,63.23
190,0,1,1,146198.86,4,4,8475,5031,3.58,47.24,7,53.5
349,0,0,2,74527.24,2,12,9957,4125,60.92,26.87,0,64.58
629,3,1,1,50711.62,4,13,7432,7269,64.02,51.23,5,72.8
462,4,0,2,78275.25,2,3,7680,2841,5.47,80.28,0,24.01
622,2,1,2,146456.32,4,19,7561,310,69.94,11.72,0,71.32
240,7,0,0,141012.24,2,18,7922,1872,50.68,65.64,6,21.78
237,0,0,2,59730.52,4,16,3007,8574,48.43,80.77,7,24.49
220,0,1,0,141549.31,0,15,2024,154,97.34,75.48,5,44.25
425,1,1,2,105453.56,1,16,8081,4112,73.82,61.5,0,37.32
526,1,0,2,35249.59,4,6,2057,5135,88.06,43.81,7,61.27
135,6,0,2,131719.46,3,0,9020,2019,72.48,41.68,3,54.94
491,0,1,1,101635.7,0,7,3508,370,82.04,27.2,6,60.14
539,3,1,0,37286.68,1,15,8804,1800,53.8,13.57,7,46.33
265,3,0,1,128768.33,3,16,4913,6532,22.15,76.38,3,56.24
440,0,1,1,145021.86,3,20,6299,3491,66.91,49.39,2,30.53
180,5,0,1,112833.08,0,7,9259,7894,28.05,33.54,7,39.3
597,6,1,0,58848.92,0,13,5069,3295,55.67,53.12,0,59.08
549,4,0,0,100308.86,1,6,2295,3177,49.87,48.35,4,47.99
483,4,1,1,42606.43,0,20,8320,5092,18.49,27.85,4,52.1
351,3,1,2,126675.55,0,20,5015,3669,9.24,46.14,4,48.38
489,4,1,1,91543.12,2,15,4940,6578,83.09,4.02,5,46.73
378,5,1,2,82146.4,1,7,5804,5493,34.35,24.88,2,53.41
246,6,0,1,37960.8,2,7,9280,3707,91.83,68.95,0,65.28
191,0,1,1,44501.3,0,11,1210,1800,88.36,48.62,7,53.72
50,5,0,1,36526.87,1,16,5324,3152,34.49,53.66,2,31.88
506,5,1,2,138774.49,3,15,132,6027,21.51,14.73,5,51.84
478,0,0,0,70663.57,1,15,2490,8573,54.24,65.34,2,66.82
251,1,1,1,119553.06,0,7,9081,4345,76.82,29.9,5,48.34
572,2,0,1,104421.68,3,1,9915,4098,57.01,63.83,6,37.39
519,0,0,1,38206.9,2,7,1577,1282,93.32,65.84,5,65.02
631,3,1,1,119775.85,3,1,2435,1765,75.19,63.97,4,24.91
534,6,0,0,89568.1,2,13,2649,7697,21.09,67.86,4,66.79
161,7,0,0,126395.31,0,19,5467,9181,48.57,90.62,4,63.3
436,0,0,1,73920.93,3,4,6685,1907,44.98,70.99,1,78.11
192,6,1,2,112676.9,0,5,7699,3447,92.51,10.65,4,23.86
15,3,1,2,109685.62,0,4,2296,604,29.78,95.57,7,69.15
354,7,0,1,83278.75,3,19,691,4404,91.05,61.42,7,21.52
68,2,1,1,143874.92,2,7,8684,7870,29.86,73.29,5,61.88
185,0,0,1,101800.6,0,5,468,7515,13.71,57.88,5,70.67
27,1,1,1,116083.5,0,5,8688,6487,85.6,19.55,1,77.15
570,2,1,0,103881.91,1,9,1423,1410,21.19,41.14,5,20.98
174,6,1,2,113693.87,3,19,3123,349,75.57,56.81,1,66.41
595,2,0,0,80261.93,4,4,5940,3184,90.47,60.12,5,45.19
78,4,1,1,83237.01,3,15,3580,5248,84.13,11.84,6,77.99
58,2,0,2,145593.31,3,8,3258,3833,59.87,79.64,1,61.15
8,5,0,2,75378.65,0,18,2052,3676,92.78,61.94,2,50.7
503,6,0,2,125151.65,2,11,2617,2655,13.86,81.11,6,57.69
481,1,1,0,144350.61,2,17,9590,9118,37.85,96.46,3,46.33
542,1,1,1,41738.08,3,20,1075,7274,99.12,72.47,7,24.41
406,2,1,2,36287.25,1,14,8172,737,13.32,3.03,5,56.33
285,2,1,2,130454.7,2,0,4326,9579,24.59,14.06,4,41.48
264,7,0,0,106061.85,0,5,5359,4639,58.13,52.38,7,54.46
114,7,1,1,61529.02,3,3,9406,6815,7.07,17.02,4,59.69
453,3,1,2,111409.69,0,2,5940,7675,73.28,15.18,2,21.91
588,3,0,0,119084.32,1,0,385,794,59.17,79.41,4,45.95
394,4,1,1,138588.65,2,9,204,364,76.41,61.1,1,43.45
98,7,1,1,51064.37,4,5,8390,345,90.02,88.62,2,66.37
238,5,1,1,142050.14,1,7,1397,6580,70.73,24.01,1,77.03
13,0,1,2,97358.14,1,3,2320,5692,7.2,48.15,5,24.09
177,5,1,2,132648.83,3,11,130,5774,53.9,14.78,2,40.08
475,4,0,0,49453.27,2,13,7295,8253,62.04,91.45,1,52.45
70,5,0,2,104018.64,3,3,1424,8193,65.65,96.82,4,50.65
236,2,1,1,127438.28,4,19,3814,2405,32.58,81.0,1,58.0
225,6,0,1,78680.03,2,13,4720,8281,74.04,85.29,6,27.24
89,7,0,0,57046.86,4,6,1007,526,66.48,56.63,0,48.43
343,5,1,1,87190.41,0,1,5311,9159,43.69,59.74,7,67.02
318,2,0,0,101205.72,1,16,5734,5413,56.52,18.9,4,62.79
275,1,0,2,114592.15,3,17,6822,1901,36.91,11.76,4,58.75
210,3,1,2,45263.73,1,3,9957,2354,51.57,66.41,4,73.95
346,4,0,2,49028.94,0,10,2412,705,14.17,99.1,3,76.99
316,0,0,1,90741.33,3,10,9720,323,76.7,77.13,7,78.01
84,6,0,2,129182.05,3,16,7268,7713,94.57,39.67,5,51.67
101,6,0,1,123988.27,1,9,2925,4076,57.2,34.71,2,49.29
350,0,0,0,125865.49,2,1,5792,7521,28.24,81.57,4,20.25
584,1,0,2,34644.54,4,3,2200,112,24.5,69.61,7,20.73
414,0,1,1,49313.66,2,3,4410,8519,38.78,79.42,7,66.36
233,6,0,0,44719.69,3,11,7880,148,88.74,17.57,4,49.75
387,7,0,2,145226.4,1,5,4842,5344,90.96,23.55,0,57.88
103,3,1,2,40342.36,1,18,3952,1952,47.68,4.46,5,58.92
473,5,0,1,56098.45,0,7,1306,6268,90.53,5.35,1,47.46
173,1,1,1,128537.37,3,0,5942,3732,12.12,48.01,3,30.31
293,3,1,1,38023.18,1,11,266,8218,74.35,91.57,5,36.64
64,4,0,0,72421.23,4,12,3316,7220,42.92,9.98,2,23.26
4,4,1,1,106033.22,0,12,8689,999,63.47,13.99,5,51.04
594,2,0,1,110523.83,2,8,5201,5310,44.94,52.07,2,70.77
434,1,1,2,112627.95,3,11,5700,5844,4.44,47.23,3,26.18
459,1,1,1,120437.55,1,3,1018,8180,90.77,11.44,0,20.69
580,7,0,0,102643.01,4,7,3897,9762,40.56,76.67,0,27.2
276,3,1,1,67094.69,4,4,2913,1642,66.82,78.38,1,59.91
613,5,1,2,131654.49,0,10,5056,5733,24.26,96.07,5,62.44
165,7,0,0,47720.46,2,20,2516,1421,5.46,29.09,3,67.77
465,1,1,0,74818.7,2,8,5618,6741,89.54,24.6,6,26.52
222,1,0,0,41919.44,3,14,640,1167,48.68,27.34,0,22.17
536,1,1,2,45655.03,4,1,1590,6586,88.97,82.21,0,66.7
169,7,1,0,50745.42,4,6,2225,5463,17.32,73.19,3,75.93
455,6,1,0,117582.65,1,13,6617,9163,9.1,53.89,5,31.99
257,2,1,0,143875.5,4,3,6443,6814,76.45,25.33,0,62.39
259,3,0,2,115787.2,4,14,7045,7720,14.13,74.54,3,66.2
162,2,0,1,51524.43,0,15,5708,9123,6.09,50.63,4,37.49
210,0,0,1,83615.44,0,18,3378,7714,60.49,21.56,7,41.45
458,1,1,2,59454.97,3,1,7744,9611,0.55,38.23,4,39.31
405,4,0,1,36655.34,4,10,3956,112,6.44,92.19,0,51.52
598,4,0,1,35090.05,3,17,8433,788,83.15,48.86,4,78.39
160,4,1,2,61243.28,2,6,8349,3545,48.36,90.91,6,62.41
25,6,1,1,82356.7,2,15,5259,1631,52.33,3.14,3,49.64
572,2,1,0,128721.61,4,0,2751,7620,76.79,90.35,0,51.87
453,6,0,1,64849.47,2,15,9646,1113,13.45,35.02,3,29.91
569,6,1,0,41494.4,1,15,7170,4181,72.09,75.2,4,20.78
111,5,0,1,71480.66,1,9,4910,4830,1.6,37.54,7,25.38
488,7,1,0,101026.77,4,8,5620,2860,85.48,82.72,3,40.53
45,0,0,0,91316.83,2,3,2006,4703,3.42,16.55,7,22.33
294,4,1,0,68344.46,0,11,7807,7195,8.31,32.68,0,46.06
53,3,1,0,51715.2,4,5,5324,1121,47.83,94.98,2,54.23
209,4,1,2,95203.31,2,11,842,2238,81.44,9.55,5,62.68
138,2,0,0,107298.93,3,3,5968,7458,50.39,91.25,4,35.03
176,2,1,1,115824.09,0,16,3690,758,88.13,30.15,7,35.96
311,1,0,1,60637.59,3,1,8445,3300,48.24,73.5,4,64.18
363,3,0,0,120917.7,2,5,7982,4892,4.07,16.79,7,67.54
524,5,1,1,62589.91,3,8,9790,9193,84.76,82.66,4,75.33
112,4,1,0,30250.01,2,10,258,9235,96.92,71.63,6,75.59
341,6,1,2,83551.8,2,5,1038,3938,14.83,17.54,6,54.69
514,5,0,1,106016.46,1,1,9723,4719,46.1,68.02,5,38.43
540,4,0,1,35143.32,3,16,4424,4151,12.31,91.49,2,32.89
449,4,1,0,37491.73,0,3,8290,1777,96.37,88.24,7,22.2
69,3,1,0,46435.22,2,4,4344,9035,46.0,31.9,5,38.34
285,0,1,1,100597.29,2,4,2840,6027,36.91,50.38,4,43.37
630,2,1,2,46569.75,3,19,586,3704,64.44,6.2,1,76.78
326,5,0,0,119246.43,3,13,2373,230,24.16,83.1,5,46.16
615,0,1,1,128619.03,4,14,9252,3071,48.8,67.47,2,31.02
349,2,0,2,121756.89,2,15,8109,1319,9.51,65.82,5,54.14
213,5,0,0,35418.4,2,20,7136,2417,47.0,98.03,5,26.05
161,1,1,2,103793.84,0,18,5590,5235,85.8,53.19,1,38.41
523,3,0,2,33384.06,3,8,8928,3101,65.32,11.18,5,33.36
226,5,0,1,132865.83,4,18,4951,7450,71.64,47.45,3,72.1
265,2,0,1,136726.72,4,16,2745,1473,61.66,41.28,2,79.71
576,3,0,1,71073.79,1,5,5675,4593,29.17,97.39,7,76.51
633,0,1,2,86288.46,4,14,1370,3828,69.53,44.25,6,21.43
291,7,0,0,102415.85,2,6,5813,2251,80.09,26.61,5,66.09
617,1,0,0,32899.73,3,15,6447,4159,99.68,74.0,5,62.37
586,6,0,2,80188.04,0,16,5512,7730,19.11,60.0,0,65.84
149,1,1,1,70131.58,0,17,9826,8533,27.35,86.71,4,60.37
253,2,0,0,92189.24,4,1,2201,5170,40.39,51.33,3,23.81
445,7,0,1,40269.75,0,3,2179,9076,29.11,72.11,1,56.07
352,4,1,0,59213.22,3,8,3404,7557,20.64,98.63,5,32.18
91,6,1,2,118594.37,0,5,1449,8416,23.69,41.44,7,76.58
520,0,0,0,87251.41,4,3,5040,6876,92.42,15.9,3,55.82
612,2,1,1,81925.59,1,9,3065,7604,39.03,34.81,3,49.25
376,5,1,2,103242.96,2,20,3479,4443,49.75,76.33,0,68.25
323,3,1,0,146370.09,0,16,9780,2832,50.65,46.66,4,45.34
216,0,1,2,64839.1,4,8,3067,5076,8.9,72.23,3,36.29
136,1,1,2,47373.1,0,13,2392,5521,73.95,89.89,3,24.68
158,5,0,1,112869.18,0,17,2971,7295,26.84,29.13,1,60.34
251,1,1,0,131075.33,2,12,6935,8384,53.02,80.54,3,25.37
529,2,1,1,42905.3,0,15,6120,3592,39.31,31.19,6,60.94
172,2,0,0,45200.25,1,15,7251,2797,73.87,11.14,4,65.72
330,5,1,2,47531.74,3,20,2256,3119,75.71,20.94,1,52.0
594,4,1,2,127546.64,3,10,8983,1804,22.36,33.15,3,21.27
36,0,1,1,122889.56,0,0,4828,3770,35.43,39.82,1,43.99
257,2,1,1,40388.39,2,15,8112,2500,12.68,19.52,2,35.32
417,6,0,1,83116.06,3,6,4559,2180,47.08,31.57,5,38.28
187,1,1,0,92087.51,1,5,2606,322,71.76,90.52,0,33.29
82,6,0,2,122442.53,4,11,2824,9707,16.94,66.38,0,39.38
619,5,1,2,46477.01,1,17,1524,990,12.42,82.96,6,41.17
409,5,1,2,35445.45,4,18,2129,1852,19.41,2.2,2,57.74
75,4,0,0,44634.31,4,8,7442,3440,74.69,13.5,1,46.0
392,0,0,0,34442.75,1,7,3457,5163,15.91,53.17,5,48.0
5,6,0,1,88778.69,4,0,1404,6780,60.79,64.98,4,52.25
361,4,0,0,58227.62,4,8,6549,2793,8.76,5.52,2,42.31
455,0,0,2,149967.94,3,0,8686,5074,66.9,41.34,0,34.32
311,0,1,1,57199.3,1,3,9282,7123,87.94,34.39,1,53.19
566,2,1,0,99731.63,0,18,5125,3286,41.33,57.5,0,57.12
286,4,1,0,145216.59,1,3,9642,6596,71.22,43.15,5,71.06
477,3,1,1,37370.6,3,19,9255,3960,64.91,53.26,7,70.06
85,3,1,2,98524.6,1,17,6213,5802,76.46,22.26,3,31.48
67,1,1,0,118509.78,3,15,9898,8211,9.93,68.44,3,59.61
626,0,0,2,132911.98,3,15,3100,9516,0.46,79.74,1,75.56
473,7,1,1,96320.52,0,12,3215,8691,28.0,89.99,0,57.88
501,5,1,2,94118.62,2,3,3522,8335,30.77,49.52,0,65.87
122,5,1,0,58604.36,4,13,3988,2036,63.24,11.93,4,20.4
447,2,1,0,51465.03,4,18,4068,1387,93.14,10.72,0,35.93
199,2,0,0,40436.1,1,14,4417,6828,75.78,55.66,2,77.86
262,2,1,0,107604.26,4,14,3668,5292,25.77,85.94,6,49.9
457,2,1,2,109367.45,0,3,7583,2118,22.09,5.12,3,39.37
441,3,0,2,34573.3,2,10,3263,8974,44.1,47.39,3,74.63
354,3,0,1,90804.7,2,18,6456,4034,7.48,21.89,7,61.9
420,1,1,0,48231.02,3,1,7151,5807,21.61,77.88,2,66.12
383,0,0,2,106531.69,4,10,5124,8702,85.17,53.32,6,21.0
426,1,0,2,89797.62,4,0,7982,5681,75.74,97.41,3,61.09
225,5,1,0,128554.63,4,19,2995,2110,36.96,23.14,1,29.22
317,3,1,2,64846.7,1,10,741,1965,30.36,96.75,0,54.28
45,2,1,2,61751.41,1,7,8554,7412,66.2,78.41,0,31.8
588,5,0,1,56426.36,2,6,9456,9950,35.89,99.89,4,79.41
216,6,1,0,90201.97,3,14,5163,963,45.46,65.32,0,22.62
116,3,1,2,33239.06,4,18,3058,7718,73.62,21.09,0,42.74
12,4,0,2,48912.56,2,18,7896,7730,41.33,53.27,3,79.68
88,6,0,2,118946.56,3,16,8972,1792,26.86,42.23,0,48.35
608,3,1,0,68520.47,1,20,9385,6648,13.4,40.82,3,61.13
226,4,0,2,125916.58,1,13,8936,4348,48.47,32.47,3,48.66
391,3,0,2,39810.94,0,17,9055,7199,41.37,86.2,7,28.34
456,7,1,2,53585.97,0,20,8944,4167,65.31,64.16,3,44.65
336,0,1,1,145102.83,1,16,1825,9970,88.79,1.94,3,20.11
75,0,1,2,101496.27,1,16,3475,5596,28.53,40.64,5,21.76
636,7,0,0,134145.46,2,3,5543,6852,48.56,45.1,3,21.91
144,1,1,2,127153.23,0,0,605,4787,43.44,82.78,7,49.15
121,4,0,0,82541.97,3,4,2055,2987,61.85,44.77,5,23.62
476,5,0,2,108260.27,4,6,7669,727,58.73,43.54,3,38.72
122,6,1,0,66152.79,1,4,9188,2509,93.96,23.51,2,65.33
264,6,1,2,112408.11,0,9,5856,1509,54.36,4.62,6,20.15
292,4,0,2,62829.54,0,16,1490,9207,9.83,77.97,4,29.82
120,4,0,2,129922.73,0,8,7480,6680,0.35,57.3,1,20.49
247,4,0,1,79243.51,3,14,842,8475,33.35,88.44,6,44.16
555,6,1,0,147829.87,0,12,7205,1974,54.6,85.03,6,53.03
350,7,0,0,131082.16,0,10,7307,9695,92.94,2.72,2,51.66
504,5,0,0,52120.76,1,5,8257,5803,43.5,76.81,7,33.2
131,2,0,0,109325.12,3,6,4389,2179,88.16,41.88,4,69.27
496,5,0,0,87879.08,3,0,4868,6322,16.42,21.01,2,31.02
282,2,1,0,99011.77,1,18,7731,7238,96.61,10.57,5,65.81
518,5,1,1,41669.69,1,20,2599,8532,45.27,33.11,3,20.03
521,2,1,0,137116.21,3,0,1568,8066,22.21,75.28,2,43.91
78,1,0,1,60448.99,0,0,5788,4293,27.25,35.28,2,63.47
588,0,0,0,127391.19,1,0,4235,8642,83.72,15.47,7,58.19
465,2,1,1,89613.34,3,5,8496,2492,96.74,44.18,4,22.44
46,0,1,0,106953.18,2,3,4994,2939,97.05,90.09,7,30.13
362,4,1,2,34305.57,2,3,3023,7948,32.32,93.17,6,47.45
34,0,0,2,123281.22,0,20,4294,3499,49.04,21.23,2,24.14
34,7,0,0,32528.6,0,0,964,4666,21.7,70.11,6,49.24
57,4,0,0,66236.92,1,13,6034,410,1.45,60.5,0,25.48
34,7,1,2,47324.68,4,2,5830,5612,0.31,13.49,6,72.12
15,1,1,0,60239.8,3,0,7906,395,10.4,35.26,4,35.18
515,2,1,0,147775.21,3,9,7653,4512,42.24,27.61,0,25.54
449,1,1,1,62445.15,0,11,7975,1801,1.18,0.09,6,20.14
288,3,0,2,130369.87,2,0,7044,8581,42.29,33.0,1,30.32
244,4,1,1,75755.02,4,7,3126,5608,2.71,37.16,0,32.5
634,7,1,1,61400.51,2,17,1283,872,14.33,28.01,5,23.55
383,5,1,2,53984.71,4,12,5775,7202,75.15,32.04,5,54.9
144,6,1,0,44951.75,0,4,1768,6346,10.15,35.49,3,23.45
63,5,0,0,52286.46,3,3,4534,1784,24.46,90.29,4,68.26
166,5,0,1,50759.33,4,20,9391,300,48.35,52.54,4,47.17
300,1,0,1,100394.98,4,1,1131,8389,36.18,57.71,1,41.63
587,3,1,2,110317.55,4,12,8291,6877,23.8,66.29,1,75.89
54,1,1,1,92452.93,4,20,7559,7123,67.21,90.12,0,37.22
326,2,1,0,103685.49,1,9,4195,5148,47.88,33.9,5,66.32
231,2,1,0,59777.0,0,0,7408,8218,6.5,72.53,5,33.8
621,7,0,2,136658.38,4,11,4039,2155,86.23,32.53,1,30.31
335,4,1,1,79709.12,0,13,8368,5923,48.35,10.31,7,47.59
342,1,1,2,40241.27,2,9,5643,1098,55.63,85.8,7,72.16
282,6,0,0,75807.76,2,20,919,4245,67.17,97.16,7,27.02
568,0,1,2,128642.76,0,3,3949,4427,33.48,61.16,4,60.16
25,6,0,1,126214.63,3,4,5820,6375,3.26,97.35,5,47.5
317,0,0,0,135354.32,1,14,2368,3732,45.56,56.34,0,24.86
606,7,1,0,147756.41,0,8,9011,6190,53.05,8.05,2,53.02
385,5,0,0,33391.53,2,16,2416,4287,39.59,67.23,7,76.74
594,2,1,2,143243.58,1,19,6454,2925,31.15,59.03,7,71.29
135,2,0,1,100749.4,2,5,8270,7505,26.32,83.95,1,59.34
23,5,0,2,121152.37,0,11,7777,1630,58.92,92.85,5,49.7
587,0,1,2,114732.4,2,15,5590,7064,52.31,90.48,3,68.43
29,5,1,1,32547.01,4,7,5977,748,26.97,54.67,4,75.25
123,5,0,0,99411.67,0,3,5679,1311,43.86,61.58,4,45.98
94,7,1,1,143584.65,0,20,5384,2404,86.39,59.15,1,47.85
268,5,1,2,96273.81,1,10,2774,7038,79.68,27.66,7,29.58
556,6,0,0,81386.72,1,1,1935,9287,20.1,69.51,1,75.41
522,7,1,0,43329.28,0,8,9786,7008,33.78,4.6,6,77.6
363,3,1,2,103014.72,1,15,2374,4925,81.2,76.91,3,54.49
214,7,1,1,55603.14,0,3,2853,3504,22.67,70.24,2,56.21
479,4,1,0,40794.71,2,6,3960,6039,17.66,73.27,4,44.26
449,5,0,1,39113.39,2,5,6726,2037,89.99,75.96,5,75.0
637,3,1,1,39518.2,0,2,8600,7862,44.07,34.48,6,67.82
453,0,0,0,44117.88,1,1,1964,1249,80.98,12.58,0,66.65
255,3,0,1,49448.57,4,17,9075,7851,41.89,20.82,6,45.09
342,0,0,1,92411.16,0,10,1990,7233,64.79,72.23,7,77.76
